repo_name,component_size,component_frequency,edge_count,max_possible,subgraph_density,,repo_name,component_size,component_frequency,edge_count,max_possible,subgraph_density,,repo_name,aggregated_density,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casesandberg-react-color,11,1,13,110,0.118181818,,cglib-cglib,8,1,12,56,0.214285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casesandberg-react-color,44,1,56,1892,0.029598309,,cglib-cglib,21,1,26,420,0.061904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casesandberg-react-color,61,1,82,3660,0.022404372,,chaijs-chai,450,1,825,202050,0.004083148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,1,127,0,0,0,,chaijs-chai,3,21,56,126,0.444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,2,12,14,24,0.583333333,,chaijs-chai,4,9,30,108,0.277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,3,3,6,18,0.333333333,,chaijs-chai,5,4,19,80,0.2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,4,1,4,12,0.333333333,,chaijs-chai,6,2,11,60,0.183333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,5,1,7,20,0.35,,chaijs-chai,7,1,12,42,0.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,6,1,9,30,0.3,,chaijs-chai,8,1,19,56,0.339285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,8,1,12,56,0.214285714,,chaijs-chai,2,81,88,162,0.543209877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cglib-cglib,21,1,26,420,0.061904762,,chaijs-chai,14,1,16,182,0.087912088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,1,688,0,0,0,,cruffenach-CRToast,2,15,17,30,0.566666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,450,1,825,202050,0.004083148,,cruffenach-CRToast,3,5,12,30,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,3,21,56,126,0.444444444,,cruffenach-CRToast,4,3,9,36,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,4,9,30,108,0.277777778,,cruffenach-CRToast,6,1,8,30,0.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,5,4,19,80,0.2375,,cruffenach-CRToast,7,1,6,42,0.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,6,2,11,60,0.183333333,,cruffenach-CRToast,9,1,8,72,0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,7,1,12,42,0.285714286,,cruffenach-CRToast,10,1,10,90,0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,8,1,19,56,0.339285714,,deepinsight-insightface,2,47,48,94,0.510638298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,2,81,88,162,0.543209877,,deepinsight-insightface,3,13,26,78,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chaijs-chai,14,1,16,182,0.087912088,,deepinsight-insightface,4,4,13,48,0.270833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,1,150,0,0,0,,deepinsight-insightface,5,2,9,40,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,2,15,17,30,0.566666667,,deepinsight-insightface,6,2,15,60,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,3,5,12,30,0.4,,deepinsight-insightface,7,2,12,84,0.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,4,3,9,36,0.25,,deepinsight-insightface,8,2,14,112,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,6,1,8,30,0.266666667,,deepinsight-insightface,9,1,8,72,0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,7,1,6,42,0.142857143,,deepinsight-insightface,13,1,12,156,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,9,1,8,72,0.111111111,,deepinsight-insightface,15,1,17,210,0.080952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cruffenach-CRToast,10,1,10,90,0.111111111,,deployphp-deployer,34,1,46,1122,0.040998217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,1,1812,0,0,0,,deployphp-deployer,3,61,140,366,0.382513661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,2,47,48,94,0.510638298,,deployphp-deployer,4,22,76,264,0.287878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,3,13,26,78,0.333333333,,deployphp-deployer,5,11,53,220,0.240909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,4,4,13,48,0.270833333,,deployphp-deployer,6,7,45,210,0.214285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,5,2,9,40,0.225,,deployphp-deployer,7,4,30,168,0.178571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,6,2,15,60,0.25,,deployphp-deployer,8,3,28,168,0.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,7,2,12,84,0.142857143,,deployphp-deployer,9,2,17,144,0.118055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,8,2,14,112,0.125,,deployphp-deployer,10,2,25,180,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,9,1,8,72,0.111111111,,deployphp-deployer,11,2,26,220,0.118181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,13,1,12,156,0.076923077,,deployphp-deployer,2,227,255,454,0.561674009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepinsight-insightface,15,1,17,210,0.080952381,,deployphp-deployer,14,1,14,182,0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,1,1699,0,0,0,,deployphp-deployer,15,1,16,210,0.076190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,34,1,46,1122,0.040998217,,deployphp-deployer,111,1,152,12210,0.012448812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,3,61,140,366,0.382513661,,deployphp-deployer,19,1,20,342,0.058479532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,4,22,76,264,0.287878788,,deployphp-deployer,21,1,23,420,0.054761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,5,11,53,220,0.240909091,,duo-labs-cloudmapper,2,98,108,196,0.551020408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,6,7,45,210,0.214285714,,duo-labs-cloudmapper,3,22,56,132,0.424242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,7,4,30,168,0.178571429,,duo-labs-cloudmapper,4,5,16,60,0.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,8,3,28,168,0.166666667,,duo-labs-cloudmapper,5,3,15,60,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,9,2,17,144,0.118055556,,duo-labs-cloudmapper,6,3,22,90,0.244444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,10,2,25,180,0.138888889,,duo-labs-cloudmapper,7,1,9,42,0.214285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,11,2,26,220,0.118181818,,duo-labs-cloudmapper,8,1,11,56,0.196428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,2,227,255,454,0.561674009,,duo-labs-cloudmapper,10,1,9,90,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,14,1,14,182,0.076923077,,duo-labs-cloudmapper,11,1,14,110,0.127272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,15,1,16,210,0.076190476,,duo-labs-cloudmapper,12,1,12,132,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,111,1,152,12210,0.012448812,,duo-labs-cloudmapper,45,1,63,1980,0.031818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,19,1,20,342,0.058479532,,duo-labs-cloudmapper,17,1,20,272,0.073529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deployphp-deployer,21,1,23,420,0.054761905,,duo-labs-cloudmapper,19,1,25,342,0.073099415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,1,464,0,0,0,,duo-labs-cloudmapper,21,1,22,420,0.052380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,2,98,108,196,0.551020408,,fantasyland-fantasy-land,2,12,14,24,0.583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,3,22,56,132,0.424242424,,fantasyland-fantasy-land,3,6,17,36,0.472222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,4,5,16,60,0.266666667,,fantasyland-fantasy-land,4,2,6,24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,5,3,15,60,0.25,,fantasyland-fantasy-land,5,1,7,20,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,6,3,22,90,0.244444444,,fantasyland-fantasy-land,139,1,225,19182,0.011729747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,7,1,9,42,0.214285714,,Flipboard-bottomsheet,2,19,21,38,0.552631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,8,1,11,56,0.196428571,,Flipboard-bottomsheet,3,7,16,42,0.380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,10,1,9,90,0.1,,Flipboard-bottomsheet,4,1,3,12,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,11,1,14,110,0.127272727,,Flipboard-bottomsheet,5,1,4,20,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,12,1,12,132,0.090909091,,go-chi-chi,2,61,69,122,0.56557377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,45,1,63,1980,0.031818182,,go-chi-chi,3,16,45,96,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,17,1,20,272,0.073529412,,go-chi-chi,4,5,26,60,0.433333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,19,1,25,342,0.073099415,,go-chi-chi,7,1,10,42,0.238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duo-labs-cloudmapper,21,1,22,420,0.052380952,,go-chi-chi,13,1,15,156,0.096153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasyland-fantasy-land,1,138,0,0,0,,go-chi-chi,18,1,28,306,0.091503268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasyland-fantasy-land,2,12,14,24,0.583333333,,go-chi-chi,27,1,30,702,0.042735043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasyland-fantasy-land,3,6,17,36,0.472222222,,grpc-grpc-web,2,81,90,162,0.555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasyland-fantasy-land,4,2,6,24,0.25,,grpc-grpc-web,3,18,48,108,0.444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasyland-fantasy-land,5,1,7,20,0.35,,grpc-grpc-web,4,14,50,168,0.297619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasyland-fantasy-land,139,1,225,19182,0.011729747,,grpc-grpc-web,5,9,40,180,0.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flipboard-bottomsheet,1,145,0,0,0,,grpc-grpc-web,6,4,25,120,0.208333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flipboard-bottomsheet,2,19,21,38,0.552631579,,grpc-grpc-web,7,3,22,126,0.174603175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flipboard-bottomsheet,3,7,16,42,0.380952381,,grpc-grpc-web,8,3,26,168,0.154761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flipboard-bottomsheet,4,1,3,12,0.25,,grpc-grpc-web,41,1,47,1640,0.028658537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flipboard-bottomsheet,5,1,4,20,0.2,,grpc-grpc-web,10,1,16,90,0.177777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,1,473,0,0,0,,grpc-grpc-web,9,1,11,72,0.152777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,2,61,69,122,0.56557377,,grpc-grpc-web,12,1,14,132,0.106060606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,3,16,45,96,0.46875,,grpc-grpc-web,47,1,59,2162,0.027289547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,4,5,26,60,0.433333333,,grpc-grpc-web,28,1,32,756,0.042328042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,7,1,10,42,0.238095238,,imbrn-v8n,2,28,30,56,0.535714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,13,1,15,156,0.096153846,,imbrn-v8n,3,3,9,18,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,18,1,28,306,0.091503268,,imbrn-v8n,5,1,4,20,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
go-chi-chi,27,1,30,702,0.042735043,,imbrn-v8n,6,1,8,30,0.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,1,718,0,0,0,,imbrn-v8n,12,1,19,132,0.143939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,2,81,90,162,0.555555556,,iron-iron,2,39,45,78,0.576923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,3,18,48,108,0.444444444,,iron-iron,3,15,33,90,0.366666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,4,14,50,168,0.297619048,,iron-iron,4,4,13,48,0.270833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,5,9,40,180,0.222222222,,iron-iron,5,2,8,40,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,6,4,25,120,0.208333333,,iron-iron,7,1,8,42,0.19047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,7,3,22,126,0.174603175,,iron-iron,39,1,59,1482,0.039811066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,8,3,26,168,0.154761905,,iron-iron,11,1,11,110,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,41,1,47,1640,0.028658537,,jhen0409-react-native-debugger,32,1,47,992,0.047379032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,10,1,16,90,0.177777778,,jhen0409-react-native-debugger,2,46,52,92,0.565217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,9,1,11,72,0.152777778,,jhen0409-react-native-debugger,3,10,21,60,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grpc-grpc-web,12,1,14,132,0.106060606,,jhen0409-react-native-debugger,4,8,28,96,0.291666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
